"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"169","AR","05","POPE COUNTY","POPE","115","H1","2015",5215.2919119642,36578.328247937,"17861.785",0,2395.958,0,0,493.376,15827.209247937,1559
"170","AR","05","PRAIRIE COUNTY","PRAIRIE","117","H1","2015",845.4041485648,7316.3260668537,"2992.83",0,72.739,0,0,19.197,4231.5600668537,257
"171","AR","05","PULASKI COUNTY","PULASKI","119","H1","2015",31674.521926703,445242.70591145,"173802.533",8547.02115,21304.057,0,26476.3824,2853.192,212259.52036145,12738
"172","AR","05","RANDOLPH COUNTY","RANDOLPH","121","H1","2015",1509.3890514692,15783.2882530612,"8507.271",0,372.023,0,0,58.957,6845.03725306121,685
"173","AR","05","ST. FRANCIS COUNTY","SAINT FRANCIS","123","H1","2015",1786.3602809455,13745.2862337954,"7669.684",0,361.148,0,0,122.171,5592.28323379541,505
"174","AR","05","SALINE COUNTY","SALINE","125","H1","2015",10498.4415561042,76234.6121351362,"35834.844",0,4935.478,0,0,449.584,35014.7061351362,3178
"175","AR","05","SCOTT COUNTY","SCOTT","127","H1","2015",941.9970504034,7960.47567915131,"4307.96",0,196.739,0,0,20.685,3435.09167915131,368
"176","AR","05","SEARCY COUNTY","SEARCY","129","H1","2015",780.2280919172,8772.59500021856,"4642.747",0,125.502,0,0,5.806,3998.54000021856,353
"177","AR","05","SEBASTIAN COUNTY","SEBASTIAN","131","H1","2015",10354.4003475337,77375.2328907552,"41368.627",107.79988,3747.45,0,869.03702,662.263,30620.0559907552,4092
"178","AR","05","SEVIER COUNTY","SEVIER","133","H1","2015",1086.8823681292,7186.75168714285,"3591.559",0,209.01,0,0,30.229,3355.95368714285,300
"179","AR","05","SHARP COUNTY","SHARP","135","H1","2015",2011.8506837336,18124.2988961327,"10760.916",0,404.153,0,0,123.467,6835.76289613271,751
"180","AR","05","STONE COUNTY","STONE","137","H1","2015",1117.5658889818,12125.6830290597,"6555.039",0,171.175,0,0,47.044,5352.42502905969,513
"181","AR","05","UNION COUNTY","UNION","139","H1","2015",3323.0398029756,21037.9847398839,"9899.025",0,709.404,0,0,195.008,10234.5477398839,1023
"182","AR","05","VAN BUREN COUNTY","VAN BUREN","141","H1","2015",1957.7842282839,17098.1817165869,"8148.319",0,211.394,0,0,84.002,8654.46671658687,735
"183","AR","05","WASHINGTON COUNTY","WASHINGTON","143","H1","2015",13393.375476793,145793.67360631,"53096.033",8370.78932,6630.849,0,2740.79685,900.654,74054.5514363103,5663
"184","AR","05","WHITE COUNTY","WHITE","145","H1","2015",6663.0259230659,60199.2991175326,"31027.917",0,2391.361,0,0,439.05,26340.9711175326,2072
"185","AR","05","WOODRUFF COUNTY","WOODRUFF","147","H1","2015",608.6280787238,4502.15422513349,"2414.548",0,85.362,0,0,27.621,1974.62322513349,163
"186","AR","05","YELL COUNTY","YELL","149","H1","2015",1474.69900067,14483.2735848855,"7197.974",0,319.972,0,0,116.137,6849.19058488553,547
"187","CA","06","ALAMEDA COUNTY","ALAMEDA","001","H1","2015",56608.39462376,492636.140332393,"169896.211",632.31115,49264.503,0,39523.55834,6256.937,227062.619842393,13186
"188","CA","06","ALPINE COUNTY","ALPINE","003","H1","2015",129.3126024323,295.023852191745,"176.072",0,26.52,0,0,5.048,87.383852191745,19
"189","CA","06","AMADOR COUNTY","AMADOR","005","H1","2015",4306.113880956,24408.5201241689,"10992.387",0,1189.512,0,0,233.341,11993.2801241689,949
"190","CA","06","BUTTE COUNTY","BUTTE","007","H1","2015",17696.28956108,112274.757611843,"63370.064",0,7249.71,0,0,1495.616,40159.367611843,5085
"191","CA","06","CALAVERAS COUNTY","CALAVERAS","009","H1","2015",5630.4766778192,33264.3176978113,"16295.637",0,924.597,0,0,382.003,15662.0806978113,1523
"192","CA","06","COLUSA COUNTY","COLUSA","011","H1","2015",1204.8120592802,6589.33193826414,"3607.509",0,410.676,0,0,167.182,2403.96493826414,255
"193","CA","06","CONTRA COSTA COUNTY","CONTRA COSTA","013","H1","2015",53368.94247787,386500.905628866,"152378.125",17132.37553,37985.627,0,5661.45899,6802.116,166541.203108866,11911
"194","CA","06","DEL NORTE COUNTY","DEL NORTE","015","H1","2015",2562.5326981311,19821.2253875276,"12185.646",0,504.844,0,0,201.905,6928.83038752759,801
"195","CA","06","EL DORADO COUNTY","EL DORADO","017","H1","2015",15507.51244783,91198.6590560421,"47944.31",0,4731.45,0,0,1774.011,36748.8880560421,3455
"196","CA","06","FRESNO COUNTY","FRESNO","019","H1","2015",44040.61959345,416375.116086923,"163450.01",12272.08612,36106.342,0,1305.19032,3335.842,199905.645646923,14136
"197","CA","06","GLENN COUNTY","GLENN","021","H1","2015",1749.1620648598,9955.20276819903,"5681.901",0,484.345,0,0,114.017,3674.93976819903,493
"198","CA","06","HUMBOLDT COUNTY","HUMBOLDT","023","H1","2015",10259.383214597,96473.021940075,"43289.983",0,3463.495,0,0,773.591,48945.952940075,4282
"199","CA","06","IMPERIAL COUNTY","IMPERIAL","025","H1","2015",7641.153606694,51196.8574012421,"26764.733",0,8107.736,0,0,395.688,15928.7004012421,1909
"200","CA","06","INYO COUNTY","INYO","027","H1","2015",1518.6216291753,10221.4972150665,"5768.747",0,238.66,0,0,269.371,3944.71921506649,358
"201","CA","06","KERN COUNTY","KERN","029","H1","2015",47178.32599256,285201.749957969,"160573.159",48.83521,37313.663,0,1456.76748,2318.834,83490.4912679693,9002
"202","CA","06","KINGS COUNTY","KINGS","031","H1","2015",12795.430025338,79894.0607732794,"37514.609",0,16195.396,0,0,418.683,25765.3727732794,2150
"203","CA","06","LAKE COUNTY","LAKE","033","H1","2015",6601.696742994,70763.873586954,"27634.014",0,1309.704,0,0,398.743,41421.412586954,2569
"204","CA","06","LASSEN COUNTY","LASSEN","035","H1","2015",3614.516815531,19909.9022791699,"9253.797",0,782.045,0,0,216.251,9657.80927916987,857
"205","CA","06","LOS ANGELES COUNTY","LOS ANGELES","037","H1","2015",301820.8062015,2644554.28736661,"994740.199",15819.0587,303963.486,0,43242.71855,31856.479,1254932.34611661,75905
"206","CA","06","MADERA COUNTY","MADERA","039","H1","2015",8433.080352405,69540.427051278,"31133.553",0,3997.474,0,0,457.137,33952.263051278,2675
"207","CA","06","MARIN COUNTY","MARIN","041","H1","2015",12378.76746477,74487.8101186168,"27433.369",0,3668.879,0,0,2617.01,40768.5521186168,2134
"208","CA","06","MARIPOSA COUNTY","MARIPOSA","043","H1","2015",2142.837383139,13943.4138466658,"6642.269",0,331.05,0,0,155.632,6814.46284666579,660
"209","CA","06","MENDOCINO COUNTY","MENDOCINO","045","H1","2015",6420.7019085142,66969.3780980675,"28514.286",0,764.137,0,0,586.701,37104.2540980675,2314
"210","CA","06","MERCED COUNTY","MERCED","047","H1","2015",11081.570413644,83600.0234077468,"40405.978",108.17073,5467.672,0,2219.08263,604.644,34794.4760477468,3169
"211","CA","06","MODOC COUNTY","MODOC","049","H1","2015",959.99458267,6341.62414658499,"3499.987",0,144.827,0,0,18.814,2677.99614658499,332
"212","CA","06","MONO COUNTY","MONO","051","H1","2015",1281.418259496,3191.38336911146,"1400.565",0,221.632,0,0,49.3,1519.88636911146,167
"213","CA","06","MONTEREY COUNTY","MONTEREY","053","H1","2015",18992.26175966,188943.576737412,"97800.402",0,14521.097,0,0,1993.172,74628.9057374115,6594
"214","CA","06","NAPA COUNTY","NAPA","055","H1","2015",9709.31255553,60531.6749187953,"30040.723",0,3687.305,0,0,831.363,25972.2839187953,2122
"215","CA","06","NEVADA COUNTY","NEVADA","057","H1","2015",9145.922918068,57152.96696078,"34388.293",0,1916.933,0,0,1024.858,19822.88296078,2436
"216","CA","06","ORANGE COUNTY","ORANGE","059","H1","2015",121737.36943894,719228.253912947,"347556.258",0,105942.802,0,0,13429.503,252299.690912947,23843
"217","CA","06","PLACER COUNTY","PLACER","061","H1","2015",30145.98477314,165805.534149813,"93558.478",0,15081.946,0,0,2628.033,54537.0771498133,6083
"218","CA","06","PLUMAS COUNTY","PLUMAS","063","H1","2015",2003.141084027,14544.5396848246,"6633.702",0,190.462,0,0,69.538,7650.83768482456,713
"219","CA","06","RIVERSIDE COUNTY","RIVERSIDE","065","H1","2015",134793.99040347,1147332.73800086,"580365.919",207.92975,170144.704,0,9038.23158,9698.71,377877.243670862,37557
"220","CA","06","SACRAMENTO COUNTY","SACRAMENTO","067","H1","2015",87006.33321686,684821.277709553,"330417.1",0,67017.587,0,0,7609.298,279777.292709553,22676
"221","CA","06","SAN BENITO COUNTY","SAN BENITO","069","H1","2015",2625.4776676677,23780.6971523912,"11910.612",0,1524.896,0,0,169.965,10175.2241523912,895
"222","CA","06","SAN BERNARDINO COUNTY","SAN BERNARDINO","071","H1","2015",112207.53839508,899162.890467612,"416030.286",8929.36562,98924.471,0,2137.78358,6756.979,366384.005267612,28918
"223","CA","06","SAN DIEGO COUNTY","SAN DIEGO","073","H1","2015",227463.0433669,2383792.88746937,"1055347.619",22068.20907,508150.4,0,73521.7943,21564.015,703140.850099374,66912
"224","CA","06","SAN FRANCISCO COUNTY","SAN FRANCISCO","075","H6","2015",24956.78968339,337092.822193856,"70971.023",10527.03014,25992.908,0,3618.86251,2797.983,223185.015543856,7151
"225","CA","06","SAN JOAQUIN COUNTY","SAN JOAQUIN","077","H1","2015",35495.16343041,261071.899108223,"122851.024",0,22290.262,0,0,2208.308,113722.305108223,9168
"226","CA","06","SAN LUIS OBISPO COUNTY","SAN LUIS OBISPO","079","H1","2015",20983.49889217,100093.566371872,"60829.857",0,6364.673,0,0,1944.689,30954.3473718722,4657
"227","CA","06","SAN MATEO COUNTY","SAN MATEO","081","H1","2015",28120.6382396,287864.635342441,"67704.127",786.40347,18104.554,0,8478.27279,3846.474,188944.804082441,6815
"228","CA","06","SANTA BARBARA COUNTY","SANTA BARBARA","083","H1","2015",23097.97390092,142817.733101891,"82093.94",0,12483.199,0,0,3124.789,45115.8051018909,5485
"229","CA","06","SANTA CLARA COUNTY","SANTA CLARA","085","H1","2015",58489.80619245,581147.417926631,"161045.745",70438.51339,40086.142,0,5699.8059,7335.268,296541.943636631,14538
"230","CA","06","SANTA CRUZ COUNTY","SANTA CRUZ","087","H1","2015",11480.61574603,97546.7750985725,"44972.375",0,4626.59,0,0,1286.125,46661.6850985725,3448
"231","CA","06","SHASTA COUNTY","SHASTA","089","H1","2015",16404.472686796,162738.86632664,"89502.022",0,5795.58,0,0,1138.932,66302.3323266401,6724
"232","CA","06","SIERRA COUNTY","SIERRA","091","H1","2015",376.8979775994,2432.13392282124,"919.395",0,0,0,0,18.673,1494.06592282124,162
"233","CA","06","SISKIYOU COUNTY","SISKIYOU","093","H1","2015",4284.571412078,28383.1380963767,"16569.366",0,703.018,0,0,271.523,10839.2310963767,1643
"234","CA","06","SOLANO COUNTY","SOLANO","095","H1","2015",33596.669541002,341956.671025046,"193793.192",0,40558.305,0,0,2322.583,105282.591025046,9713
"235","CA","06","SONOMA COUNTY","SONOMA","097","H1","2015",28598.84075974,209544.925743275,"93627.754",0,10547.704,0,0,3213.656,102155.811743275,7338
"236","CA","06","STANISLAUS COUNTY","STANISLAUS","099","H1","2015",25886.279933163,201776.64371007,"97575.794",0,14648.627,0,0,2194.757,87357.4657100698,6995
"237","CA","06","SUTTER COUNTY","SUTTER","101","H1","2015",6803.678055877,49895.1845558001,"28740.255",0,3905.595,0,0,351.752,16897.5825558001,1596
"238","CA","06","TEHAMA COUNTY","TEHAMA","103","H1","2015",6572.998644932,37157.3445831173,"16439.584",0,1042.366,0,0,536.102,19139.2925831173,1930
"239","CA","06","TRINITY COUNTY","TRINITY","105","H1","2015",1546.6236558557,11538.4689331366,"5874.889",0,139.754,0,0,58.36,5465.46593313658,497
"240","CA","06","TULARE COUNTY","TULARE","107","H1","2015",18252.580840024,136739.520751394,"72864.82",0,13199.617,0,0,820.076,49855.0077513936,5636
"241","CA","06","TUOLUMNE COUNTY","TUOLUMNE","109","H1","2015",6261.863377553,48444.6726036042,"22399.612",0,1178.658,0,0,394.889,24471.5136036042,2141
"242","CA","06","VENTURA COUNTY","VENTURA","111","H1","2015",42383.42743636,270240.475740952,"146151.486",0,37099.175,0,0,5031.152,81958.6627409517,9179
"243","CA","06","YOLO COUNTY","YOLO","113","H1","2015",9571.741323408,60480.4871477194,"32408.123",0,8140.109,0,0,1185.842,18746.4131477194,1971
"244","CA","06","YUBA COUNTY","YUBA","115","H1","2015",6517.5567493765,55262.5492871394,"30169.028",0,7288.427,0,0,702.521,17102.5732871394,1707
"245","CO","08","ADAMS COUNTY","ADAMS","001","H1","2015",30533.73849184,194319.714122346,"86719.658",0,24160.926,0,0,1744.358,81694.7721223459,6479
"246","CO","08","ALAMOSA COUNTY","ALAMOSA","003","H1","2015",1081.460446066,8660.44552375689,"4705.721",0,449.704,0,0,98.18,3406.84052375689,408
"247","CO","08","ARAPAHOE COUNTY","ARAPAHOE","005","H1","2015",43704.633539389,287641.387706513,"138618.713",0,38271.024,0,0,3725.835,107025.815706513,9397
"248","CO","08","ARCHULETA COUNTY","ARCHULETA","007","H1","2015",1019.1668134928,8611.47658718812,"4927.732",0,139.469,0,0,78.697,3465.57858718812,436
"249","CO","08","BACA COUNTY","BACA","009","H1","2015",374.2089259874,1656.1190534169,"748.958",0,8.582,0,0,54.957,843.6220534169,85
"250","CO","08","BENT COUNTY","BENT","011","H1","2015",541.7091628383,7596.95117338774,"3395.536",23.63,173.376,0,0,63.355,3941.05417338774,240
"251","CO","08","BOULDER COUNTY","BOULDER","013","H1","2015",16275.31886234,70673.2283512056,"32955.296",0,14574.55,0,0,2131.231,21012.1513512056,2316
"252","CO","08","BROOMFIELD COUNTY","BROOMFIELD","014","H6","2015",3552.433638091,22439.8766736548,"11128.838",0,3439.796,0,0,314.858,7556.3846736548,643
"253","CO","08","CHAFFEE COUNTY","CHAFFEE","015","H1","2015",1903.0327884677,8270.78414960338,"4467.675",0,256.111,0,0,141.272,3405.72614960338,474
"254","CO","08","CHEYENNE COUNTY","CHEYENNE","017","H1","2015",145.1014042334,734.202282981203,"300.628",0,0,0,0,1.261,432.313282981203,43
"255","CO","08","CLEAR CREEK COUNTY","CLEAR CREEK","019","H1","2015",843.2224619886,3794.84410508827,"1688.938",0,75.854,0,0,23.423,2006.62910508827,189
"256","CO","08","CONEJOS COUNTY","CONEJOS","021","H1","2015",560.7236021918,5105.18917687782,"3141.6",0,120.504,0,0,24.854,1818.23117687782,231
"257","CO","08","COSTILLA COUNTY","COSTILLA","023","H1","2015",306.1384489332,3785.73658504677,"2015.97",0,62.103,0,0,13.034,1694.62958504677,203
"258","CO","08","CROWLEY COUNTY","CROWLEY","025","H1","2015",586.4046085863,4172.44622912415,"2463.242",0,69.142,0,0,12.872,1627.19022912415,144
"259","CO","08","CUSTER COUNTY","CUSTER","027","H1","2015",522.4239179337,4840.11851740729,"2808.972",0,34.57,0,0,256.268,1740.30851740729,199
"260","CO","08","DELTA COUNTY","DELTA","029","H1","2015",3134.192459479,27130.5994362986,"10842.409",0,410.655,0,0,333.832,15543.7034362986,1305
"261","CO","08","DENVER COUNTY","DENVER","031","H6","2015",31458.72413277,740107.058556473,"100353.152",429431.64862,28457.778,0,19643.61256,3254.238,158966.629376473,9197
"262","CO","08","DOLORES COUNTY","DOLORES","033","H1","2015",170.9712986561,1277.07654077257,"580.332",0,2.185,0,0,4.542,690.017540772566,59
"263","CO","08","DOUGLAS COUNTY","DOUGLAS","035","H1","2015",21251.33601435,99765.9606591977,"56832.179",0,13556.651,0,0,3442.884,25934.2466591977,2938
"264","CO","08","EAGLE COUNTY","EAGLE","037","H1","2015",2267.6963521727,5706.39623284619,"2892.092",0,314.156,0,0,185.554,2314.59423284619,322
"265","CO","08","ELBERT COUNTY","EL PASO","039","H1","2015",83460.59398626,849900.679164937,"509456.199",0,172724.001,0,0,6671.655,161048.824164937,21884
"266","CO","08","EL PASO COUNTY","ELBERT","041","H1","2015",2263.713665844,9924.70853923025,"4830.553",0,828.691,0,0,180.171,4085.29353923025,402
"267","CO","08","FREMONT COUNTY","FREMONT","043","H1","2015",7153.407204545,39167.0483671806,"23912.15",0,1792.818,0,0,222.48,13239.6003671806,1559
"268","CO","08","GARFIELD COUNTY","GARFIELD","045","H1","2015",3729.373925858,17723.8588180974,"7095.539",0,830.258,0,0,333.626,9464.43581809745,1001
"269","CO","08","GILPIN COUNTY","GILPIN","047","H1","2015",411.4918205472,3239.18087667194,"1525.265",0,50.282,0,0,203.198,1460.43587667194,104
"270","CO","08","GRAND COUNTY","GRAND","049","H1","2015",1022.4246745856,5068.10265937449,"2570.875",0,155.868,0,0,161.878,2179.48165937449,232
"271","CO","08","GUNNISON COUNTY","GUNNISON","051","H1","2015",943.7402315689,4383.26632920817,"1965.994",0,369.47,0,0,89.883,1957.91932920817,223
"272","CO","08","HINSDALE COUNTY","HINSDALE","053","H1","2015",67.4511306953,418.094173474567,"290.124",0,0,0,0,3.747,124.223173474567,20
"273","CO","08","HUERFANO COUNTY","HUERFANO","055","H1","2015",995.4662963289,7831.29974370547,"4878.272",0,100.517,0,0,43.981,2808.52974370547,349
"274","CO","08","JACKSON COUNTY","JACKSON","057","H1","2015",163.4201250747,627.597845858787,"329.974",0,0.117,0,0,26.968,270.538845858786,34
"275","CO","08","JEFFERSON COUNTY","JEFFERSON","059","H1","2015",40399.29504712,287043.922578791,"112468.083",1820.31521,39531.624,0,39834.79993,4496.931,88892.1694387905,7850
"276","CO","08","KIOWA COUNTY","KIOWA","061","H1","2015",107.9772932927,311.903632681705,"101.986",0,0,0,0,0.261,209.656632681705,27
"277","CO","08","KIT CARSON COUNTY","KIT CARSON","063","H1","2015",621.0349440348,2504.68328321002,"779.877",0,156.43,0,0,73.42,1494.95628321002,175
"278","CO","08","LAKE COUNTY","LA PLATA","065","H1","2015",4207.1492146127,21750.7805665044,"11532.112",0,959.775,0,0,779.056,8479.83756650445,1123
"279","CO","08","LA PLATA COUNTY","LAKE","067","H1","2015",506.3842031988,2348.68578197623,"1196.016",0,219.971,0,0,92.985,839.713781976234,99
"280","CO","08","LARIMER COUNTY","LARIMER","069","H1","2015",22542.36450236,139838.818749869,"69170.095",0,19635.741,0,0,1825.653,49207.329749869,5884
"281","CO","08","LAS ANIMAS COUNTY","LAS ANIMAS","071","H1","2015",1422.4516127873,11879.4919655866,"6863.509",0,274.359,0,0,106.378,4635.24596558664,539
"282","CO","08","LINCOLN COUNTY","LINCOLN","073","H1","2015",602.7599079368,2126.81022404876,"909.004",0,81.413,0,0,10.682,1125.71122404876,107
"283","CO","08","LOGAN COUNTY","LOGAN","075","H1","2015",1807.0204085838,7138.6241783748,"3093.81",0,295.335,0,0,54.346,3695.1331783748,366
"284","CO","08","MESA COUNTY","MESA","077","H1","2015",14288.828810288,160551.924929021,"46938.2",7242.04636,5771.802,0,589.21607,773.762,99236.898499021,6402
"285","CO","08","MINERAL COUNTY","MINERAL","079","H1","2015",79.9503387031,585.743857747536,"384.948",0,5.68,0,0,0.056,195.059857747536,32
"286","CO","08","MOFFAT COUNTY","MOFFAT","081","H1","2015",1192.9108023399,6166.80104375094,"2067.473",0,167.011,0,0,66.204,3866.11304375094,321
"287","CO","08","MONTEZUMA COUNTY","MONTEZUMA","083","H1","2015",2459.2459706407,13128.4405153473,"7887.229",0,351.178,0,0,118.106,4771.92751534733,751
"288","CO","08","MONTROSE COUNTY","MONTROSE","085","H1","2015",3609.056321127,27676.6656962457,"10356.395",0,602.137,0,0,435.817,16282.3166962457,1503
"289","CO","08","MORGAN COUNTY","MORGAN","087","H1","2015",1738.3172725315,7503.55735399242,"3470.024",0,273.805,0,0,90.903,3668.82535399242,418
"290","CO","08","OTERO COUNTY","OTERO","089","H1","2015",1673.6094697987,17050.7333069641,"10803.691",0,350.222,0,0,47.781,5849.03930696414,588
"291","CO","08","OURAY COUNTY","OURAY","091","H1","2015",416.225850836,2051.75091555697,"623.066",0,58.218,0,0,18.144,1352.32291555697,123
"292","CO","08","PARK COUNTY","PARK","093","H1","2015",1784.0544687904,12346.0047844658,"6930.706",0,588.66,0,0,69.322,4757.31678446578,453
"293","CO","08","PHILLIPS COUNTY","PHILLIPS","095","H1","2015",317.8530831407,1117.35283732446,"367.778",0,63.707,0,0,34.879,650.988837324457,74
"294","CO","08","PITKIN COUNTY","PITKIN","097","H1","2015",897.1337369276,1797.68024877106,"897.673",0,5.032,0,0,75.209,819.766248771065,129
"295","CO","08","PROWERS COUNTY","PROWERS","099","H1","2015",811.45173543,6276.96216539429,"2678.245",0,137.602,0,0,70.259,3390.85616539429,254
"296","CO","08","PUEBLO COUNTY","PUEBLO","101","H1","2015",16662.911318527,146574.892906678,"80638.299",0,7976.983,0,0,944.664,57014.9469066779,5480
"297","CO","08","RIO BLANCO COUNTY","RIO BLANCO","103","H1","2015",578.1563995445,3296.3375965088,"1235.45",0,184.647,0,0,5.205,1871.0355965088,202
"298","CO","08","RIO GRANDE COUNTY","RIO GRANDE","105","H1","2015",1043.0681554412,8030.62207554234,"4985.769",0,127.318,0,0,48.071,2869.46407554234,361
"299","CO","08","ROUTT COUNTY","ROUTT","107","H1","2015",1292.7937623896,4642.36950847756,"2682.387",0,261.372,0,0,105.374,1593.23650847756,254
"300","CO","08","SAGUACHE COUNTY","SAGUACHE","109","H1","2015",485.0659915289,2338.53998595475,"1195.527",0,35.8,0,0,0.152,1107.06098595475,168
