"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"149","AL","01","MONROE COUNTY","MONROE","099","H1","2007",1942.50086849822,5090.09146780053,"3596.2322636518",0,75.9552700642964,0,0,73.8425171937876,1344.06141689065,364
"150","AL","01","MONROE COUNTY","MONROE","099","H1","2008",1937.44516005761,5889.17932644885,"3976.95364798202",0,103.946542593671,0,0,49.9430253120667,1758.33611056109,373.094476665453
"151","AL","01","MONTGOMERY COUNTY","MONTGOMERY","101","H1","2007",21488.8206676949,135525.845346549,"59428.4371379743",171.64113,15398.4151628954,0,20294.60804,1606.2557747479,38626.4881009313,6426
"152","AL","01","MONTGOMERY COUNTY","MONTGOMERY","101","H1","2008",21269.7967572838,153731.165566695,"67633.5903534134",1.13043,14680.4738244552,0,23082.42756,1754.92883200643,46578.6145668203,6606.6729715156
"153","AL","01","MONTGOMERY COUNTY","MONTGOMERY","101","H1","2009",21082.6282793271,160636.777747499,"77412.1691712365",1207.95395,6021.95461960594,0,25221.04365,1923.20841322225,48850.4479434342,5806.50928796065
"154","AL","01","MORGAN COUNTY","MORGAN","103","H1","2007",10261.8903682068,24868.2123164439,"16825.0467131967",0,753.266577662132,0,0,552.708720836532,6737.19030474857,1550
"155","AL","01","MORGAN COUNTY","MORGAN","103","H1","2009",10046.3905191532,34636.2645147202,"23135.9646951208",0,1369.95851430084,0,0,431.792382839481,9698.54892245907,1643.7103308269
"156","AL","01","MORGAN COUNTY","MORGAN","103","H1","2008",10155.6351232185,28426.1270243852,"19185.0303045405",0,740.507605060511,0,0,465.199691345194,8035.38942343895,1623.41108747461
"157","AL","01","PERRY COUNTY","PERRY","105","H1","2008",666.077453558296,4576.99195030669,"3011.93381716666",0,91.6989506840855,0,0,10.8341545826174,1462.52502787334,202.05116430676
"158","AL","01","PERRY COUNTY","PERRY","105","H1","2009",659.599425450217,5228.9972718116,"3366.9075747234",0,109.578890018767,0,0,23.7123528642026,1728.79845420523,203.087764551346
"159","AL","01","PERRY COUNTY","PERRY","105","H1","2007",675.01495414777,4203.75187988705,"2970.4749880129",0,69.8201519988072,0,0,22.2271657562403,1141.2295741191,161
"160","AL","01","PICKENS COUNTY","PICKENS","107","H1","2007",1754.31514165852,9390.1589579971,"5210.17573784124",0,153.760338679514,0,0,64.1831414345287,3962.03974004182,719
"161","AL","01","PICKENS COUNTY","PICKENS","107","H1","2009",1768.56941614533,12199.0226732312,"6649.26222269266",0,376.494045805833,0,0,80.8574412793229,5092.40896345342,697.301339370878
"162","AL","01","PICKENS COUNTY","PICKENS","107","H1","2008",1766.8115810517,10785.0155925169,"6139.77374832083",0,189.799823861789,0,0,41.7598907195438,4413.68212961472,723.183127692018
"163","AL","01","PIKE COUNTY","PIKE","109","H1","2007",2351.26193043105,8879.34794524694,"5188.5233615456",0,404.760803826675,0,0,113.58917820525,3172.47460166941,601
"164","AL","01","PIKE COUNTY","PIKE","109","H1","2008",2320.32190527923,9882.78800060223,"5755.86028316334",0,456.80599117398,0,0,130.239759388267,3539.88196687665,623.157798827285
"165","AL","01","PIKE COUNTY","PIKE","109","H1","2009",2285.79095708296,11560.9573711806,"6625.48801463406",0,796.110071914823,0,0,107.011331297322,4032.34795333438,589.254646900211
"166","AL","01","RANDOLPH COUNTY","RANDOLPH","111","H1","2007",1853.5703455642,7610.34043976554,"4866.29747696561",0,122.096267649557,0,0,112.297994305353,2509.64870084502,493
"167","AL","01","RANDOLPH COUNTY","RANDOLPH","111","H1","2009",1834.42473972638,8799.65826681639,"5891.10915029126",0,200.065116798136,0,0,133.430104400754,2575.05389532624,464.200604688791
"168","AL","01","RANDOLPH COUNTY","RANDOLPH","111","H1","2008",1842.63241322961,7826.02068916132,"5176.07160974834",0,98.9393444151104,0,0,56.9837773730413,2494.02595762484,482.122085128012
"169","AL","01","RUSSELL COUNTY","RUSSELL","113","H1","2008",4867.61539092453,36041.1276358842,"21050.8057755146",2762.09269,1475.52313079454,0,589.51226,131.333467474122,10031.8603121009,1508.38195928017
"170","AL","01","RUSSELL COUNTY","RUSSELL","113","H1","2009",4808.19131079077,39552.2804893499,"24254.7368901791",73.5,2362.87841176549,0,579.14303,379.202221861994,11902.8199355433,1585.68525524081
"171","AL","01","RUSSELL COUNTY","RUSSELL","113","H1","2007",4911.41781562927,29332.8236445913,"18320.1951479947",143.0453,1565.17351539314,0,596.54976,171.199383473922,8536.66053772953,1440
"172","AL","01","ST. CLAIR COUNTY","SAINT CLAIR","115","H1","2008",7195.96044819016,20692.4935584788,"11594.1133045221",0,469.141703197762,0,0,209.678627637289,8419.55992312166,1317.33358114853
"173","AL","01","ST. CLAIR COUNTY","SAINT CLAIR","115","H1","2009",7268.66922487369,25254.7864926661,"14161.3980643933",0,883.623136349688,0,0,215.893990539872,9993.87130138326,1339.57890016873
"174","AL","01","ST. CLAIR COUNTY","SAINT CLAIR","115","H1","2007",7113.0681967693,19304.9311826357,"10364.7853329011",0,429.011784020726,0,0,194.841750793565,8316.29231492032,1257
"175","AL","01","SHELBY COUNTY","SHELBY","117","H1","2009",14981.3602524914,43321.1835968993,"26145.4417997416",0,2043.24190997389,0,0,1018.2600607621,14114.2398264218,2298.99351201474
"176","AL","01","SHELBY COUNTY","SHELBY","117","H1","2008",14766.6450720377,35877.2948785415,"21985.8113371872",0,1191.44369390229,0,0,668.939035282083,12031.10081217,2167.54887649876
"177","AL","01","SHELBY COUNTY","SHELBY","117","H1","2007",14532.441391373,31283.5052203952,"18592.2007252324",0,1217.61215014148,0,0,859.516418642836,10614.1759263785,2053
"178","AL","01","SUMTER COUNTY","SUMTER","119","H1","2008",820.219742268089,4464.14960804007,"2807.61149142704",0,135.965882834807,0,0,8.44393990265199,1512.12829387558,275.069654378015
"179","AL","01","SUMTER COUNTY","SUMTER","119","H1","2009",814.505373026388,5774.91642070405,"3150.55478582934",0,165.484741667062,0,0,64.78233162257,2394.09456158507,262.113272475136
"180","AL","01","SUMTER COUNTY","SUMTER","119","H1","2007",822.005790709719,4060.11886597077,"2360.14215373214",0,86.5669863580621,0,0,42.9391157043136,1570.47061017625,265
"181","AL","01","TALLADEGA COUNTY","TALLADEGA","121","H1","2007",6922.17243325091,22225.0443789346,"12820.3492469863",0,708.99083065417,0,0,466.947506094278,8228.75679519983,1338
"182","AL","01","TALLADEGA COUNTY","TALLADEGA","121","H1","2008",6843.75775206488,23108.5033873907,"13966.3154158198",0,626.274887234754,0,0,242.612041970158,8273.30104236597,1351.34219296254
"183","AL","01","TALLADEGA COUNTY","TALLADEGA","121","H1","2009",6779.20606612622,26733.1981008639,"15895.3583515199",0,857.108652891014,0,0,355.132207316185,9625.59888913677,1485.64202147167
"184","AL","01","TALLAPOOSA COUNTY","TALLAPOOSA","123","H1","2008",4116.23469145171,19811.0341246672,"11339.815179667",0,245.427544770459,0,0,135.130444728765,8090.66095550099,1143.2895089239
"185","AL","01","TALLAPOOSA COUNTY","TALLAPOOSA","123","H1","2007",4113.34926827204,18344.0584703672,"9833.99022123837",0,234.703313114739,0,0,230.549836601478,8044.81509941258,1193
"186","AL","01","TALLAPOOSA COUNTY","TALLAPOOSA","123","H1","2009",4111.78776585107,22175.8643872192,"13644.5519878374",0,355.815375814055,0,0,106.319115416458,8069.17790815136,1095.47340977204
"187","AL","01","TUSCALOOSA COUNTY","TUSCALOOSA","125","H1","2007",14047.4225097495,84206.2271783585,"29877.3191832946",2087.29045,2318.26531206252,0,391.79297,845.272389903618,48686.2868730978,5531
"188","AL","01","TUSCALOOSA COUNTY","TUSCALOOSA","125","H1","2009",13598.4689079884,106397.670848214,"38883.3127309353",599.90957,3659.4310914002,0,1440.31587,663.965107063444,61150.7364788146,4891.11369897306
"189","AL","01","TUSCALOOSA COUNTY","TUSCALOOSA","125","H1","2008",13823.5601270032,93401.8080556399,"34016.1090546963",352.709,2215.51110166801,0,1506.40117,702.45487074924,54608.6228585263,5712.44653146489
"190","AL","01","WALKER COUNTY","WALKER","127","H1","2007",6751.50139138023,30194.2045074659,"18708.9382613422",0,513.57534203661,0,0,214.209509292017,10757.4813947951,1744
"191","AL","01","WALKER COUNTY","WALKER","127","H1","2008",6750.17353784092,30683.766677474,"20046.2233716323",0,523.68371135201,0,0,165.940417593388,9947.91917689629,1727.43742949393
"192","AL","01","WALKER COUNTY","WALKER","127","H1","2009",6746.73271377492,34091.3706287975,"22061.666726309",0,581.877350099427,0,0,303.933245334549,11143.8933070545,1696.73324472455
"193","AL","01","WASHINGTON COUNTY","WASHINGTON","129","H1","2007",1212.89577087111,3808.12017166966,"2696.79435723051",0,87.0840139040462,0,0,95.8736550302914,928.368145504808,296
"194","AL","01","WASHINGTON COUNTY","WASHINGTON","129","H1","2009",1189.25727857957,5201.28077061329,"3705.37867887002",0,97.9867391589687,0,0,27.9958998616711,1369.91945272264,286.123648579729
"195","AL","01","WASHINGTON COUNTY","WASHINGTON","129","H1","2008",1202.24357187221,4559.09021904339,"3165.0654803698",0,82.710316749759,0,0,44.8990169696229,1266.41540495421,281.071174109899
"196","AL","01","WILCOX COUNTY","WILCOX","131","H1","2008",625.749831222178,2832.92271764855,"1967.99357030901",0,42.0200315022154,0,0,70.6998276286086,752.209288208716,163.041286049514
"197","AL","01","WILCOX COUNTY","WILCOX","131","H1","2009",616.562957386275,3411.67992810308,"2353.05324987731",0,76.8689782830388,0,0,2.58258244385607,979.175117498883,167.072200394457
"198","AL","01","WILCOX COUNTY","WILCOX","131","H1","2007",629.412981968287,2536.66348787902,"1757.45132362364",0,43.105801431316,0,0,4.05057691292176,732.055785911141,170
"199","AL","01","WINSTON COUNTY","WINSTON","133","H1","2007",2084.94182638236,7811.36070600993,"4600.88487671742",0,144.125213205717,0,0,28.0099893884659,3038.34062669833,525
"200","AL","01","WINSTON COUNTY","WINSTON","133","H1","2008",2084.52207609643,8545.38926640303,"5219.60007667941",0,119.712190844029,0,0,85.8376603454075,3120.23933853418,499.126391035016
"201","AL","01","WINSTON COUNTY","WINSTON","133","H1","2009",2089.83197538783,10003.7612598603,"5821.79253561427",0,203.756501483901,0,0,131.15830423259,3847.05391852949,514.222221573359
"202","AK","02","ALEUTIANS EAST BOROUGH","ALEUTIANS EAST","013","H1","2009",177.195136231908,66.8607775049897,"28.0248137924684",0,0,0,0,0,38.8359637125213,8.00345870153088
"203","AK","02","ALEUTIANS EAST BOROUGH","ALEUTIANS EAST","013","H1","2008",176.806435637273,45.2192105339556,"25.317806427169",0,2.59109582897476,0,0,4.98438940608082,12.325918871731,5.00994738894801
"204","AK","02","ALEUTIANS EAST BOROUGH","ALEUTIANS EAST","013","H1","2007",178.47398461903,87.0791361457472,"24.9118832683718",0,0.222067482736004,0,0,0,61.9451853946394,7
"205","AK","02","ALEUTIANS WEST CENSUS AREA","ALEUTIANS WEST","016","H5","2008",391.762289720157,281.038720408064,"136.192763290927",0,18.0248548597758,0,0,0.192254547895254,126.628847709467,15.029842166844
"206","AK","02","ALEUTIANS WEST CENSUS AREA","ALEUTIANS WEST","016","H5","2007",397.185335978064,184.96107035285,"115.704015454736",0,4.25015058575247,0,0,0.232033047851321,64.7748712645107,10
"207","AK","02","ALEUTIANS WEST CENSUS AREA","ALEUTIANS WEST","016","H5","2009",387.253882826635,327.73035917974,"127.920046794135",0,23.3194254057996,0,0,7.69835723443733,168.792529745369,21.0090790915185
"208","AK","02","ANCHORAGE MUNICIPALITY","ANCHORAGE","020","H6","2007",31038.1815891383,130076.073783249,"59286.6823601565",3952.23647,6807.70062089328,0,3616.72877,1203.96247718099,55208.7630850182,7261
"209","AK","02","ANCHORAGE MUNICIPALITY","ANCHORAGE","020","H6","2008",31228.089074592,150825.916295122,"65760.2670551871",14536.46072,6404.48113795214,0,4868.93599,1168.34242283233,58087.4289691501,7594.0782521674
"210","AK","02","ANCHORAGE MUNICIPALITY","ANCHORAGE","020","H6","2009",31302.4614526864,199047.455293856,"73548.9466710809",45351.0812,7065.15986026035,0,5072.33141,1422.1387316812,66587.7974208338,7396.19627255222
"211","AK","02","BETHEL CENSUS AREA","BETHEL","050","H5","2007",1171.78126687345,692.008688977715,"293.020281390266",0,25.0882468997008,0,0,2.47335227300136,371.426808414747,47
"212","AK","02","BETHEL CENSUS AREA","BETHEL","050","H5","2009",1213.56929811334,589.646078362872,"334.875131821133",0,21.1958302759394,0,0,6.19085213441094,227.384264131389,52.0224815599507
"213","AK","02","BETHEL CENSUS AREA","BETHEL","050","H5","2008",1192.6237461719,516.737410511265,"306.289038556706",0,9.79674830764098,0,0,5.18571596545488,195.465907681462,56.1114107562177
"214","AK","02","BRISTOL BAY BOROUGH","BRISTOL BAY","060","H1","2009",169.40938598069,552.163162885314,"176.312799654836",0,6.02798632016982,0,0,0.182606236809656,369.639770673499,23.0099437669013
"215","AK","02","BRISTOL BAY BOROUGH","BRISTOL BAY","060","H1","2008",169.133684699388,329.680657970159,"173.18853591814",0,10.748696046269,0,0,21.5295354267307,124.21389057902,19.0378000780024
"216","AK","02","BRISTOL BAY BOROUGH","BRISTOL BAY","060","H1","2007",167.683047797029,269.074082169467,"163.703860130902",0,1.05966078538546,0,0,11.6446585178143,92.6659027353651,17
"217","AK","02","DENALI BOROUGH","DENALI","068","H1","2009",304.246858323926,735.823324169749,"480.801837818852",0,56.6746051194137,0,0,0.608146845462685,197.73873438602,31.0134024684321
"218","AK","02","DENALI BOROUGH","DENALI","068","H1","2008",299.448044331366,557.132725321184,"359.949103855968",0,30.936163357468,0,0,12.3870606534683,153.86039745428,29.0576948558985
"219","AK","02","DENALI BOROUGH","DENALI","068","H1","2007",294.036568212554,447.906328891114,"302.61204457758",0,57.1195770221014,0,0,0.844120225803943,87.3305870656291,26
"220","AK","02","DILLINGHAM CENSUS AREA","DILLINGHAM","070","H5","2008",339.803971877138,273.309555459831,"183.249106673561",0,6.60339280281484,0,0,0.0955264784854544,83.3615295049694,20.039789555792
"221","AK","02","DILLINGHAM CENSUS AREA","DILLINGHAM","070","H5","2007",329.82429034758,136.7905090582,"102.355100461797",0,5.43894614148174,0,0,0.107015241896945,28.8894472130245,16
"222","AK","02","DILLINGHAM CENSUS AREA","DILLINGHAM","070","H5","2009",348.953293201171,361.954567655809,"213.58298257925",0,26.8221102129284,0,0,0.0943065104576185,121.455168353173,18.0077820784445
"223","AK","02","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS N. STAR","090","H1","2008",11511.8995212777,39089.2565060231,"22428.2539848602",0,1976.65799947505,0,0,364.237495889217,14320.1070257986,1899.77204988909
"224","AK","02","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS N. STAR","090","H1","2009",11663.801666756,45363.6965213881,"25202.9025028341",0,2580.15833352283,0,0,296.093202469598,17284.5424825616,1988.85948733042
"225","AK","02","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS N. STAR","090","H1","2007",11328.3774473541,35201.19180552,"19506.3147986992",0,2163.37021154464,0,0,389.04541070554,13142.4613845706,1821
"226","AK","02","HAINES BOROUGH","HAINES","100","H1","2008",340.958777270871,540.568464778432,"431.812802230983",0,5.49024684112423,0,0,1.81481283932728,101.450602866998,19.0378000780024
"227","AK","02","HAINES BOROUGH","HAINES","100","H1","2009",349.634489935601,728.785943854697,"442.710698015687",0,6.51129284238525,0,0,6.56466417938661,272.999288817238,19.0082144161358
"228","AK","02","HAINES BOROUGH","HAINES","100","H1","2007",333.843165997896,837.651231484565,"461.208311792951",0,1.21538665514764,0,0,8.19516721592122,367.032365820545,25
"229","AK","02","JUNEAU CITY AND BOROUGH","JUNEAU","110","H6","2008",2547.23295380415,5464.18216646722,"3096.48106655813",0,245.287095656388,0,0,119.1837710945,2003.2302331582,264.525222136455
"230","AK","02","JUNEAU CITY AND BOROUGH","JUNEAU","110","H6","2007",2530.05269449105,4934.47680338012,"2715.58197852362",0,300.581375464409,0,0,126.779056804661,1791.53439258743,236
"231","AK","02","JUNEAU CITY AND BOROUGH","JUNEAU","110","H6","2009",2566.03220937222,5608.30415520237,"3476.04972334848",0,298.682829489999,0,0,126.962751961581,1706.60885040231,281.121486891272
"232","AK","02","KENAI PENINSULA BOROUGH","KENAI PENINSULA","122","H1","2009",6339.78696058434,26645.8174914989,"11402.1600687913",0,349.426541437131,0,0,136.616376729122,14757.6145045413,1432.61910757403
"233","AK","02","KENAI PENINSULA BOROUGH","KENAI PENINSULA","122","H1","2008",6194.21929000523,23383.7684968982,"10515.1374349475",0,277.544819741935,0,0,156.054188077729,12435.0320541311,1369.71961613839
"234","AK","02","KENAI PENINSULA BOROUGH","KENAI PENINSULA","122","H1","2007",6057.33499799018,20658.6365178632,"9502.83993716087",0,291.63524072782,0,0,227.827448859016,10636.3338911155,1345
"235","AK","02","KETCHIKAN GATEWAY BOROUGH","KETCHIKAN GATEWAY","130","H1","2008",1662.59005906054,2199.98895933973,"1354.29984728922",0,44.7643481870447,0,0,6.43197603241276,794.492787831054,92.1830319566434
"236","AK","02","KETCHIKAN GATEWAY BOROUGH","KETCHIKAN GATEWAY","130","H1","2009",1679.89083194716,2444.69176911448,"1454.59896550195",0,61.814793258731,0,0,37.7720481238695,890.50596222993,91.0393427299137
"237","AK","02","KETCHIKAN GATEWAY BOROUGH","KETCHIKAN GATEWAY","130","H1","2007",1637.17267582132,2043.29484183493,"1256.58500918416",0,49.0747933608022,0,0,43.4271852187595,694.207854071204,89
"238","AK","02","KODIAK ISLAND BOROUGH","KODIAK ISLAND","150","H1","2007",1283.94474488291,2068.77641913793,"1247.2026503214",0,64.7219870785674,0,0,5.04371836342332,751.808063374538,96
"239","AK","02","KODIAK ISLAND BOROUGH","KODIAK ISLAND","150","H1","2008",1302.46487862536,2302.37216381989,"1509.68573866583",0,59.25225849299,0,0,34.0741747166691,699.359991944402,114.226800468015
"240","AK","02","KODIAK ISLAND BOROUGH","KODIAK ISLAND","150","H1","2009",1313.76370460285,3107.42765836883,"1694.84665708842",0,155.064281274853,0,0,51.2327461740025,1206.28397383156,116.050151172198
"241","AK","02","LAKE AND PENINSULA BOROUGH","LAKE AND PENINSULA","164","H1","2007",158.825903246251,160.319621523976,"108.921991632984",0,0.332030222367166,0,0,37.0342746934765,14.0313249751486,8
"242","AK","02","LAKE AND PENINSULA BOROUGH","LAKE AND PENINSULA","164","H1","2009",165.013152390356,201.199533471841,"157.804475053804",0,9.9142790727687,0,0,3.96281563274745,29.5179637125213,8.00345870153088
